,Time,Left Leg-->CD8+ A,Left Leg-->CD8+ N,Left Leg-->DC A,Left Leg-->DC N,Left Leg-->Ag,Right Leg-->CD8+ A,Right Leg-->CD8+ N,Right Leg-->DC A,Right Leg-->DC N,Right Leg-->Ag,Inguinal-->CD8+ A,Inguinal-->CD8+ N,Inguinal-->DC A,Inguinal-->DC N,Inguinal-->Ag,Mesenteric-->CD8+ A,Mesenteric-->CD8+ N,Mesenteric-->DC A,Mesenteric-->DC N,Mesenteric-->Ag,Left Axillary-->CD8+ A,Left Axillary-->CD8+ N,Left Axillary-->DC A,Left Axillary-->DC N,Left Axillary-->Ag,Right Axillary-->CD8+ A,Right Axillary-->CD8+ N,Right Axillary-->DC A,Right Axillary-->DC N,Right Axillary-->Ag,Cervical-->CD8+ A,Cervical-->CD8+ N,Cervical-->DC A,Cervical-->DC N,Cervical-->Ag,Blood-->CD8+ A,Blood-->CD8+ N,Blood-->DC A,Blood-->DC N,Blood-->Ag,Spleen-->CD8+ A,Spleen-->CD8+ N,Spleen-->DC A,Spleen-->DC N,Spleen-->Ag
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,0.204081632653,0.0,0.177410050037,0.0,0.00712315835576,0.0,0.0,0.177410050037,0.0,0.00712315835576,0.0,0.0,0.107162252769,0.0,0.0106848533319,0.0,0.0,0.106537181589,0.0,0.0106853682765,0.0,0.0,0.177431033069,0.0,0.00712340785924,0.0,0.0,0.0625612938458,0.0,0.0106850981189,0.0,0.0,0.141502501197,0.0,0.0106851050905,0.0,0.0,0.035549200163,0.0,0.00142715587772,0.0,0.0,0.262074200895,0.0,0.0106944807657,0.0
2,0.408163265306,0.0,0.341000221872,0.0,0.0137392406262,0.0,0.0,0.341000221872,0.0,0.0137392406262,0.0,0.0,0.205976831056,0.0,0.0206090844911,0.0,0.0,0.204775369569,0.0,0.020610078606,0.0,0.0,0.341040589247,0.0,0.0137397222996,0.0,0.0,0.120249213596,0.0,0.0206095570592,0.0,0.0,0.271982278436,0.0,0.0206095705179,0.0,0.0,0.0682686757499,0.0,0.00275027841105,0.0,0.0,0.503508590593,0.0,0.0206184474806,0.0
3,0.612244897959,0.0,0.491828479755,0.0,0.0198839951741,0.0,0.0,0.491828479755,0.0,0.0198839951741,0.0,0.0,0.297082736314,0.0,0.0298263163901,0.0,0.0,0.29534984959,0.0,0.0298277555394,0.0,0.0,0.491886719269,0.0,0.0198846924777,0.0,0.0,0.173436812454,0.0,0.0298270005123,0.0,0.0,0.39228313312,0.0,0.0298270199961,0.0,0.0,0.0984356561143,0.0,0.00397914209076,0.0,0.0,0.726108322486,0.0,0.0298354337743,0.0
4,0.816326530612,0.0,0.630890371443,0.0,0.0255909984589,0.0,0.0,0.630890371443,0.0,0.0255909984589,0.0,0.0,0.3810813166,0.0,0.0383869142651,0.0,0.0,0.378858462017,0.0,0.0383887667445,0.0,0.0,0.630965088862,0.0,0.0255918960313,0.0,0.0,0.222475157228,0.0,0.0383877948702,0.0,0.0,0.503199115703,0.0,0.0383878199499,0.0,0.0,0.126249259579,0.0,0.00512046173209,0.0,0.0,0.93134267473,0.0,0.0383958035407,0.0
5,1.02040816327,0.0,0.759103837687,0.0,0.0308914365505,0.0,0.0,0.759103837687,0.0,0.0308914365505,0.0,0.0,0.458527042436,0.0,0.0463376577285,0.0,0.0,0.455852443117,0.0,0.0463398940926,0.0,0.0,0.759193747544,0.0,0.0308925201245,0.0,0.0,0.267687947633,0.0,0.0463387208192,0.0,0.0,0.605462377161,0.0,0.046338751096,0.0,0.0,0.151893082381,0.0,0.00618047410629,0.0,0.0,1.12056638925,0.0,0.046346335146,0.0
6,1.22448979592,0.0,0.877315180694,0.0,0.035814273048,0.0,0.0,0.877315180694,0.0,0.035814273048,0.0,0.0,0.529931111989,0.0,0.053721992651,0.0,0.0,0.526840009213,0.0,0.053724585552,0.0,0.0,0.877419097805,0.0,0.035815529373,0.0,0.0,0.309373620999,0.0,0.0537232252271,0.0,0.0,0.699747929463,0.0,0.0537232603309,0.0,0.0,0.175536392417,0.0,0.00716497152206,0.0,0.0,1.2950284803,0.0,0.0537304733031,0.0
7,1.42857142857,0.0,0.986304660501,0.0,0.0403864076069,0.0,0.0,0.986304660501,0.0,0.0403864076069,0.0,0.0,0.595764831485,0.0,0.0605802689539,0.0,0.0,0.592289717377,0.0,0.0605831929921,0.0,0.0,0.986421492137,0.0,0.0403878243761,0.0,0.0,0.347807325751,0.0,0.0605816589412,0.0,0.0,0.786678109236,0.0,0.0605816985281,0.0,0.0,0.19733524857,0.0,0.0080793335286,0.0,0.0,1.45588049388,0.0,0.0605885668581,0.0
8,1.63265306122,0.0,1.08679170382,0.0,0.044632824538,0.0,0.0,1.08679170382,0.0,0.044632824538,0.0,0.0,0.656462761548,0.0,0.0669499635103,0.0,0.0,0.652633593423,0.0,0.0669531950956,0.0,0.0,1.0869204425,0.0,0.0446343903214,0.0,0.0,0.383242758248,0.0,0.0669514996949,0.0,0.0,0.866826732353,0.0,0.0669515434455,0.0,0.0,0.217433542519,0.0,0.00892855663342,0.0,0.0,1.60418419516,0.0,0.0669580916855,0.0
9,1.83673469388,0.0,1.179439602,0.0,0.0485767279699,0.0,0.0,1.179439602,0.0,0.0485767279699,0.0,0.0,0.712425554941,0.0,0.0728658828909,0.0,0.0,0.708269953083,0.0,0.0728694001137,0.0,0.0,1.17957931884,0.0,0.0485784321517,0.0,0.0,0.415913819443,0.0,0.0728675548578,0.0,0.0,0.940722841026,0.0,0.0728676024755,0.0,0.0,0.235963938377,0.0,0.00971728133282,0.0,0.0,1.74091850201,0.0,0.0728738534286,0.0
10,2.04081632653,0.0,1.26485989257,0.0,0.0522396687137,0.0,0.0,1.26485989257,0.0,0.0522396687137,0.0,0.0,0.764022603192,0.0,0.0783603536636,0.0,0.0,0.759566033208,0.0,0.0783641361752,0.0,0.0,1.26500973114,0.0,0.0522415014346,0.0,0.0,0.446036159997,0.0,0.0783621517397,0.0,0.0,1.00885419855,0.0,0.078362202949,0.0,0.0,0.253048749038,0.0,0.0104498174831,0.0,0.0,1.86698595148,0.0,0.0783681777938,0.0
11,2.24489795918,0.0,1.34361640906,0.0,0.055641662387,0.0,0.0,1.34361640906,0.0,0.055641662387,0.0,0.0,0.811594482827,0.0,0.0834633995804,0.0,0.0,0.806860423724,0.0,0.0834674284817,0.0,0.0,1.34377557974,0.0,0.0556436144898,0.0,0.0,0.473808608378,0.0,0.0834653147817,0.0,0.0,1.07167051943,0.0,0.0834653693267,0.0,0.0,0.268800746176,0.0,0.0111301679237,0.0,0.0,1.9832186767,0.0,0.0834710877333,0.0
12,2.44897959184,0.0,1.41622900932,0.0,0.0588012989656,0.0,0.0,1.41622900932,0.0,0.0588012989656,0.0,0.0,0.855455207423,0.0,0.088202905908,0.0,0.0,0.850465306551,0.0,0.0882071636462,0.0,0.0,1.41639678412,0.0,0.0588033619455,0.0,0.0,0.499414485614,0.0,0.0882049298905,0.0,0.0,1.12958644312,0.0,0.0882049875336,0.0,0.0,0.283323905942,0.0,0.0117620503857,0.0,0.0,2.09038390939,0.0,0.0882104677704,0.0
13,2.65306122449,0.0,1.4831769922,0.0,0.0617358439706,0.0,0.0,1.4831769922,0.0,0.0617358439706,0.0,0.0,0.895894291392,0.0,0.0926047712092,0.0,0.0,0.89066850735,0.0,0.0926092414821,0.0,0.0,1.48335269989,0.0,0.0617380099289,0.0,0.0,0.523022810126,0.0,0.0926068962234,0.0,0.0,1.1829842591,0.0,0.0926069567439,0.0,0.0,0.296714092325,0.0,0.0123489177284,0.0,0.0,2.18918902223,0.0,0.0926122157781,0.0
14,2.85714285714,0.0,1.54490226034,0.0,0.0644613327879,0.0,0.0,1.54490226034,0.0,0.0644613327879,0.0,0.0,0.93317866045,0.0,0.0966930488242,0.0,0.0,0.927735394846,0.0,0.0966977164909,0.0,0.0,1.54508528206,0.0,0.0644635943884,0.0,0.0,0.544789413066,0.0,0.0966952676726,0.0,0.0,1.23221642963,0.0,0.0966953308655,0.0,0.0,0.309059689749,0.0,0.0128939768013,0.0,0.0,2.2802861968,0.0,0.0967003844555,0.0
15,3.0612244898,0.0,1.60181224441,0.0,0.0669926584876,0.0,0.0,1.60181224441,0.0,0.0669926584876,0.0,0.0,0.967554417951,0.0,0.1004900786,0.0,0.0,0.961910636858,0.0,0.100494929598,0.0,0.0,1.60200200958,0.0,0.0669950089167,0.0,0.0,0.564857969491,0.0,0.100492384598,0.0,0.0,1.27760792205,0.0,0.100492450273,0.0,0.0,0.320442187938,0.0,0.013400206007,0.0,0.0,2.36427673926,0.0,0.100497313055,0.0
16,3.26530612245,0.0,1.65428259456,0.0,0.069343653264,0.0,0.0,1.65428259456,0.0,0.069343653264,0.0,0.0,0.999248470616,0.0,0.104016609055,0.0,0.0,0.993419816552,0.0,0.104021630324,0.0,0.0,1.65447857711,0.0,0.0693460861936,0.0,0.0,0.583360947477,0.0,0.104018995994,0.0,0.0,1.31945835549,0.0,0.104019063974,0.0,0.0,0.330936720226,0.0,0.013870371588,0.0,0.0,2.44171505246,0.0,0.10402374954,0.0
17,3.4693877551,0.0,1.70265965355,0.0,0.0715271638474,0.0,0.0,1.70265965355,0.0,0.0715271638474,0.0,0.0,1.02847002244,0.0,0.107291910492,0.0,0.0,1.02247091762,0.0,0.107297089902,0.0,0.0,1.70286136846,0.0,0.0715296734003,0.0,0.0,0.600420480246,0.0,0.107294372605,0.0,0.0,1.35804397351,0.0,0.107294442727,0.0,0.0,0.340612558225,0.0,0.0143070427079,0.0,0.0,2.51311228606,0.0,0.107298963702,0.0
18,3.67346938776,0.0,1.74726274304,0.0,0.0735551217029,0.0,0.0,1.74726274304,0.0,0.0735551217029,0.0,0.0,1.05541195562,0.0,0.110333880304,0.0,0.0,1.04925569717,0.0,0.110339206589,0.0,0.0,1.74746974312,0.0,0.0735577024204,0.0,0.0,0.61614917237,0.0,0.110336412237,0.0,0.0,1.39361946754,0.0,0.110336484346,0.0,0.0,0.349533569074,0.0,0.0147126054905,0.0,0.0,2.57893971059,0.0,0.110340852457,0.0
19,3.87755102041,0.0,1.78838627552,0.0,0.0754386083458,0.0,0.0,1.78838627552,0.0,0.0754386083458,0.0,0.0,1.0802521063,0.0,0.113159140944,0.0,0.0,1.07395095404,0.0,0.11316460364,0.0,0.0,1.78859814846,0.0,0.0754412551581,0.0,0.0,0.630650844534,0.0,0.113161737722,0.0,0.0,1.42641966144,0.0,0.113161811678,0.0,0.0,0.357758637865,0.0,0.0150892760814,0.0,0.0,2.63963183442,0.0,0.113166037814,0.0
20,4.08163265306,0.0,1.82630169511,0.0,0.0771879158257,0.0,0.0,1.82630169511,0.0,0.0771879158257,0.0,0.0,1.1031544369,0.0,0.115783130653,0.0,0.0,1.09671969421,0.0,0.115788720044,0.0,0.0,1.82651806078,0.0,0.0771906240242,0.0,0.0,0.644021217939,0.0,0.115785787658,0.0,0.0,1.45666105948,0.0,0.115785863329,0.0,0.0,0.365342055816,0.0,0.0154391127445,0.0,0.0,2.69558926809,0.0,0.115789957604,0.0
21,4.28571428571,0.0,1.86125927515,0.0,0.0788126031277,0.0,0.0,1.86125927515,0.0,0.0788126031277,0.0,0.0,1.12427012185,0.0,0.118220188067,0.0,0.0,1.11771221033,0.0,0.118225895126,0.0,0.0,1.86147978306,0.0,0.0788153683393,0.0,0.0,0.656348548175,0.0,0.118222901006,0.0,0.0,1.48454328006,0.0,0.118222978271,0.0,0.0,0.372333879797,0.0,0.0157640271411,0.0,0.0,2.74718137725,0.0,0.118226950079,0.0
22,4.48979591837,0.0,1.89348976244,0.0,0.0803215481918,0.0,0.0,1.89348976244,0.0,0.0803215481918,0.0,0.0,1.14373854085,0.0,0.120483630239,0.0,0.0,1.13706706908,0.0,0.120489446583,0.0,0.0,1.89371408945,0.0,0.080324366355,0.0,0.0,0.667714205071,0.0,0.120486395129,0.0,0.0,1.5102503672,0.0,0.120486473873,0.0,0.0,0.378780261205,0.0,0.0160657947332,0.0,0.0,2.79474870932,0.0,0.120490331939,0.0
23,4.69387755102,0.0,1.92320590054,0.0,0.0817229964332,0.0,0.0,1.92320590054,0.0,0.0817229964332,0.0,0.0,1.16168819896,0.0,0.122585825426,0.0,0.0,1.15491202595,0.0,0.12259174327,0.0,0.0,1.92343374871,0.0,0.0817258637757,0.0,0.0,0.678193209835,0.0,0.122588638566,0.0,0.0,1.53395200548,0.0,0.122588718684,0.0,0.0,0.384723750622,0.0,0.0163460644868,0.0,0.0,2.83860524169,0.0,0.12259247111,0.0
24,4.89795918367,0.0,1.95060383707,0.0,0.0830246058806,0.0,0.0,1.95060383707,0.0,0.0830246058806,0.0,0.0,1.17823757667,0.0,0.124538260796,0.0,0.0,1.17136487033,0.0,0.124544272909,0.0,0.0,1.95083493171,0.0,0.0830275188989,0.0,0.0,0.687854731342,0.0,0.124541118748,0.0,0.0,1.55580464256,0.0,0.124541200143,0.0,0.0,0.390203579301,0.0,0.0166063678988,0.0,0.0,2.87904045861,0.0,0.124544854455,0.0
25,5.10204081633,0.0,1.97586441883,0.0,0.084233489032,0.0,0.0,1.97586441883,0.0,0.084233489032,0.0,0.0,1.19349591222,0.0,0.126351605212,0.0,0.0,1.18653420325,0.0,0.126357704878,0.0,0.0,1.97609850668,0.0,0.0842364444721,0.0,0.0,0.69676254284,0.0,0.126354504784,0.0,0.0,1.57595252213,0.0,0.126354587364,0.0,0.0,0.395255918198,0.0,0.016848127368,0.0,0.0,2.91632126266,0.0,0.126358150551,0.0
26,5.30612244898,0.0,1.99915438476,0.0,0.0853562517009,0.0,0.0,1.99915438476,0.0,0.0853562517009,0.0,0.0,1.20756392215,0.0,0.128035767501,0.0,0.0,1.20052015379,0.0,0.128041948484,0.0,0.0,1.99939123232,0.0,0.0853592465407,0.0,0.0,0.704975442617,0.0,0.128038705728,0.0,0.0,1.59452863543,0.0,0.128038789409,0.0,0.0,0.399914116568,0.0,0.0170726639633,0.0,0.0,2.95069373534,0.0,0.128042267964,0.0
27,5.51020408163,0.0,2.02062746271,0.0,0.0863990289999,0.0,0.0,2.02062746271,0.0,0.0863990289999,0.0,0.0,1.22053446383,0.0,0.129599950433,0.0,0.0,1.21341503765,0.0,0.129606206939,0.0,0.0,2.02086685468,0.0,0.0864020604326,0.0,0.0,0.712547640771,0.0,0.129602924561,0.0,0.0,1.61165559603,0.0,0.129603009264,0.0,0.0,0.404208921334,0.0,0.01728120462,0.0,0.0,2.98238475571,0.0,0.129606409216,0.0
28,5.71428571429,0.0,2.04042539049,0.0,0.087367519054,0.0,0.0,2.04042539049,0.0,0.087367519054,0.0,0.0,1.23249315219,0.0,0.131052701287,0.0,0.0,1.2253039704,0.0,0.131059027936,0.0,0.0,2.04066712838,0.0,0.0873705844727,0.0,0.0,0.719529119281,0.0,0.131055708759,0.0,0.0,1.62744645423,0.0,0.131055794412,0.0,0.0,0.408168681308,0.0,0.0174748888823,0.0,0.0,3.01160350741,0.0,0.13105912136,0.0
29,5.91836734694,0.0,2.05867885119,0.0,0.0882670141283,0.0,0.0,2.05867885119,0.0,0.0882670141283,0.0,0.0,1.24351892471,0.0,0.132401958548,0.0,0.0,1.23626542905,0.0,0.132408350343,0.0,0.0,2.058922752,0.0,0.0882701111118,0.0,0.0,0.725965961815,0.0,0.132404996988,0.0,0.0,1.64200544307,0.0,0.132405083523,0.0,0.0,0.411819534261,0.0,0.0176547751281,0.0,0.0,3.03854285893,0.0,0.132408342668,0.0
30,6.12244897959,0.0,2.07550833284,0.0,0.0891024294583,0.0,0.0,2.07550833284,0.0,0.0891024294583,0.0,0.0,1.25368456066,0.0,0.13365509515,0.0,0.0,1.24637176834,0.0,0.13366154745,0.0,0.0,2.07575422783,0.0,0.0891055557581,0.0,0.0,0.731900656887,0.0,0.133658162351,0.0,0.0,1.65542866399,0.0,0.133658249705,0.0,0.0,0.415185578857,0.0,0.0178218463347,0.0,0.0,3.0633806324,0.0,0.133661445878,0.0
31,6.32653061224,0.0,2.0910249221,0.0,0.089878330064,0.0,0.0,2.0910249221,0.0,0.089878330064,0.0,0.0,1.26305716054,0.0,0.134818958695,0.0,0.0,1.25568969738,0.0,0.13482546719,0.0,0.0,2.0912726557,0.0,0.0898814835914,0.0,0.0,0.737372377749,0.0,0.13482205261,0.0,0.0,1.66780471988,0.0,0.134822140725,0.0,0.0,0.418289033409,0.0,0.0179770154412,0.0,0.0,3.08628077497,0.0,0.134825278411,0.0
32,6.5306122449,0.0,2.10533103891,0.0,0.0905989557343,0.0,0.0,2.10533103891,0.0,0.0905989557343,0.0,0.0,1.27169858981,0.0,0.135899908937,0.0,0.0,1.26428072077,0.0,0.135906469623,0.0,0.0,2.10558046769,0.0,0.0906021345498,0.0,0.0,0.742417241444,0.0,0.135903027662,0.0,0.0,1.67921530106,0.0,0.135903116483,0.0,0.0,0.421150382808,0.0,0.0181211303454,0.0,0.0,3.10739444301,0.0,0.135906199849,0.0
33,6.73469387755,0.0,2.11852111381,0.0,0.091268244233,0.0,0.0,2.11852111381,0.0,0.091268244233,0.0,0.0,1.27966588806,0.0,0.136903852585,0.0,0.0,1.27220154537,0.0,0.136910461745,0.0,0.0,2.11877210553,0.0,0.0912714465349,0.0,0.0,0.747068547654,0.0,0.136906994352,0.0,0.0,1.68973572545,0.0,0.13690708383,0.0,0.0,0.423788513992,0.0,0.018254978544,0.0,0.0,3.12686100171,0.0,0.136910116746,0.0
34,6.9387755102,0.0,2.13068221094,0.0,0.0918898528051,0.0,0.0,2.13068221094,0.0,0.0918898528051,0.0,0.0,1.28701164527,0.0,0.137836275568,0.0,0.0,1.27950445442,0.0,0.137842929747,0.0,0.0,2.13093464366,0.0,0.0918930769206,0.0,0.0,0.751356998406,0.0,0.137839438736,0.0,0.0,1.69943543556,0.0,0.137839528824,0.0,0.0,0.426220840555,0.0,0.0183792914343,0.0,0.0,3.1448089446,0.0,0.137842514883,0.0
35,7.14285714286,0.0,2.14189460273,0.0,0.0924671781672,0.0,0.0,2.14189460273,0.0,0.0924671781672,0.0,0.0,1.29378434899,0.0,0.138702273012,0.0,0.0,1.28623765263,0.0,0.138708969004,0.0,0.0,2.14214836406,0.0,0.0924704225415,0.0,0.0,0.75531090071,0.0,0.138705456056,0.0,0.0,1.70837845682,0.0,0.13870554671,0.0,0.0,0.428463417696,0.0,0.0184947483109,0.0,0.0,3.16135674172,0.0,0.138708489252,0.0
36,7.34693877551,0.0,2.15223229617,0.0,0.0930033749414,0.0,0.0,2.15223229617,0.0,0.0930033749414,0.0,0.0,1.30002870224,0.0,0.139506576916,0.0,0.0,1.29244558224,0.0,0.139513311739,0.0,0.0,2.1524872824,0.0,0.0930066381343,0.0,0.0,0.758956352186,0.0,0.139509778421,0.0,0.0,1.7166238173,0.0,0.139509869599,0.0,0.0,0.430531047455,0.0,0.0186019800549,0.0,0.0,3.17661361605,0.0,0.139512771722,0.0
37,7.55102040816,0.0,2.16176352746,0.0,0.0935013731269,0.0,0.0,2.16176352746,0.0,0.0935013731269,0.0,0.0,1.30578592213,0.0,0.140253582282,0.0,0.0,1.29816922004,0.0,0.140260353181,0.0,0.0,2.16201964317,0.0,0.0935046537898,0.0,0.0,0.762317415324,0.0,0.140256800933,0.0,0.0,1.72422594228,0.0,0.140256892602,0.0,0.0,0.432437377687,0.0,0.0187015726205,0.0,0.0,3.19068027427,0.0,0.140259757188,0.0
38,7.75510204082,0.0,2.170551213,0.0,0.0939638940339,0.0,0.0,2.170551213,0.0,0.0939638940339,0.0,0.0,1.31109401277,0.0,0.140947371219,0.0,0.0,1.30344634821,0.0,0.1409541756,0.0,0.0,2.17080836982,0.0,0.093967190938,0.0,0.0,0.765416277016,0.0,0.140950605792,0.0,0.0,1.73123501408,0.0,0.140950697909,0.0,0.0,0.434194992207,0.0,0.0187940702398,0.0,0.0,3.20364957081,0.0,0.140953527628,0.0
39,7.95918367347,0.0,2.17865335931,0.0,0.0943934651727,0.0,0.0,2.17865335931,0.0,0.0943934651727,0.0,0.0,1.31598801179,0.0,0.141591734857,0.0,0.0,1.30831180047,0.0,0.141598570375,0.0,0.0,2.17891147643,0.0,0.0943967771353,0.0,0.0,0.76827339204,0.0,0.141594984223,0.0,0.0,1.73769729858,0.0,0.14159507677,0.0,0.0,0.435815492857,0.0,0.0188799783637,0.0,0.0,3.21560711566,0.0,0.141597874112,0.0
40,8.16326530612,0.0,2.18612344629,0.0,0.0947924339754,0.0,0.0,2.18612344629,0.0,0.0947924339754,0.0,0.0,1.3205002224,0.0,0.142190194157,0.0,0.0,1.31279769224,0.0,0.14219705872,0.0,0.0,2.18638245011,0.0,0.0947957598415,0.0,0.0,0.77090761878,0.0,0.142193457281,0.0,0.0,1.74365545112,0.0,0.142193550269,0.0,0.0,0.437309576116,0.0,0.0189597664259,0.0,0.0,3.22663183845,0.0,0.142196317555,0.0
41,8.36734693878,0.0,2.19301078192,0.0,0.0951629799075,0.0,0.0,2.19301078192,0.0,0.0951629799075,0.0,0.0,1.32466043267,0.0,0.14274601984,0.0,0.0,1.31693363373,0.0,0.14275291096,0.0,0.0,2.19327059898,0.0,0.0951663189575,0.0,0.0,0.773336348967,0.0,0.14274929568,0.0,0.0,1.7491488018,0.0,0.142749388937,0.0,0.0,0.438687103824,0.0,0.0190338704168,0.0,0.0,3.23679650116,0.0,0.142752128259,0.0
42,8.57142857143,0.0,2.19936082612,0.0,0.0955071287586,0.0,0.0,2.19936082612,0.0,0.0955071287586,0.0,0.0,1.32849609539,0.0,0.143262248257,0.0,0.0,1.32074692413,0.0,0.143269164475,0.0,0.0,2.19962139739,0.0,0.0955104797734,0.0,0.0,0.775575607202,0.0,0.143265535971,0.0,0.0,1.75421360638,0.0,0.143265629624,0.0,0.0,0.439957168666,0.0,0.0191026952614,0.0,0.0,3.24616821035,0.0,0.143268343024,0.0
43,8.77551020408,0.0,2.2052154941,0.0,0.0958267602813,0.0,0.0,2.2052154941,0.0,0.0958267602813,0.0,0.0,1.33203253423,0.0,0.14374170094,0.0,0.0,1.32426273421,0.0,0.143748640236,0.0,0.0,2.20547675837,0.0,0.0958301225591,0.0,0.0,0.777640179275,0.0,0.143744999648,0.0,0.0,1.75888329899,0.0,0.14374509359,0.0,0.0,0.441128153817,0.0,0.0191666170452,0.0,0.0,3.25480881495,0.0,0.143747782889,0.0
44,8.97959183673,0.0,2.2106134308,0.0,0.0961236214482,0.0,0.0,2.2106134308,0.0,0.0961236214482,0.0,0.0,1.33529308964,0.0,0.144186997484,0.0,0.0,1.32750427075,0.0,0.144193958295,0.0,0.0,2.21087533485,0.0,0.0961269941334,0.0,0.0,0.779543690455,0.0,0.144190306414,0.0,0.0,1.7631887017,0.0,0.144190400653,0.0,0.0,0.442207788718,0.0,0.0192259850608,0.0,0.0,3.26277535465,0.0,0.144193067576,0.0
45,9.18367346939,0.0,2.21559026632,0.0,0.0963993342927,0.0,0.0,2.21559026632,0.0,0.0963993342927,0.0,0.0,1.33829928431,0.0,0.144600571241,0.0,0.0,1.33049293014,0.0,0.144607552021,0.0,0.0,2.21585276009,0.0,0.0964027166531,0.0,0.0,0.781298705959,0.0,0.144603889663,0.0,0.0,1.7671582335,0.0,0.144603984173,0.0,0.0,0.443203199666,0.0,0.0192811237157,0.0,0.0,3.2701204123,0.0,0.144606630313,0.0
46,9.38775510204,0.0,2.22017885023,0.0,0.0966554053899,0.0,0.0,2.22017885023,0.0,0.0966554053899,0.0,0.0,1.34107096052,0.0,0.144984682062,0.0,0.0,1.33324843901,0.0,0.144991681386,0.0,0.0,2.2204418877,0.0,0.0966587967375,0.0,0.0,0.782916809662,0.0,0.144988009301,0.0,0.0,1.77081809522,0.0,0.14498810406,0.0,0.0,0.444120956874,0.0,0.0193323343005,0.0,0.0,3.2768924692,0.0,0.144990730898,0.0
47,9.59183673469,0.0,2.22440946916,0.0,0.0968932339724,0.0,0.0,2.22440946916,0.0,0.0968932339724,0.0,0.0,1.34362641244,0.0,0.145341428795,0.0,0.0,1.33578898489,0.0,0.145348445349,0.0,0.0,2.22467300799,0.0,0.0968966336624,0.0,0.0,0.784408681677,0.0,0.145344764222,0.0,0.0,1.77419244349,0.0,0.145344859217,0.0,0.0,0.444967117933,0.0,0.0193798966396,0.0,0.0,3.28313622396,0.0,0.145347468128,0.0
48,9.79591836735,0.0,2.22831005178,0.0,0.0971141197328,0.0,0.0,2.22831005178,0.0,0.0971141197328,0.0,0.0,1.34598251011,0.0,0.145672761028,0.0,0.0,1.33813133935,0.0,0.145679793582,0.0,0.0,2.22857405281,0.0,0.0971175271728,0.0,0.0,0.785784170755,0.0,0.14567610406,0.0,0.0,1.77730355428,0.0,0.145676199272,0.0,0.0,0.44574726882,0.0,0.0194240706556,0.0,0.0,3.2888928949,0.0,0.145678791534,0.0
49,10.0,0.0,2.23190634522,0.0,0.0973192696699,0.0,0.0,2.23190634522,0.0,0.0973192696699,0.0,0.0,1.34815480592,0.0,0.145980489326,0.0,0.0,1.34029096391,0.0,0.145987536718,0.0,0.0,2.2321707722,0.0,0.0973226843213,0.0,0.0,0.787052356413,0.0,0.145983839418,0.0,0.0,1.78017196363,0.0,0.145983934825,0.0,0.0,0.446466559187,0.0,0.0194650977351,0.0,0.0,3.29420048063,0.0,0.14598651162,0.0
